uid,text,label,metadata__row_number
9,"I proud to say that we are not accepting any corporate PAC money — and that we are supported by @StopBigMoney 

#mssen #mselex #BariaForMississippi",0,9
322,"I think its a terrible idea. I think we ought to repeal and replace that tax cut and when we’re in charge that’s what we’re going to do.

#mssen #BariaForMississippi",1,322
92,"I understand the struggles veterans face when coming home. Read my guiding principles on ensuring that our vets  get the assistance and benefits they've earned. I'm living the American Dream, and I want to protect that Dream for all veterans who come home. #MISen #TeamJohnJames",0,92
1050,I urge my colleagues to pass the RESULT Act  reform the FDA  and unleash a supply-side medical revolution for patients in the United States. --&gt  https://t.co/8DUjuiYLM3,0,1050
220,"I want to be completely clear: When we talk about President Trump and Republicans, they are one and the same. 

I’m going to fight with everything I have for our country’s future, and I need you with me. Let’s go. https://t.co/jKo4ntBz43",0,220
937,I was encouraged to see my colleagues in the U.S. House of Representatives speak in support of our bill  the Family Violence Prevention and Services Act Reauthorization  this evening. I will continue working on both sides of the aisle to move #FVPSA through Congress.,0,937
192,"I was glad to attend the launch of RIPTA’s electric bus pilot program. By investing in clean energy, we can reduce emissions, and create new jobs. Thank you to @RhodeIslandDEM and @RIPTA_RI for your commitment to improving the health and quality of life for #RI residents. https://t.co/5jsbtAQpGh",0,192
174,I was in Sneads today meeting with families. It’s been humbling to see how Floridians are working together and helping each other recover from Michael. https://t.co/NfPmz0QDFP,0,174
170,I was proud to sign a bill this year that expands PTSD benefits for first responders. We’ll always stand with these brave individuals. https://t.co/2FQExwFZx8,0,170
84,I will always be an independent voice for North Dakota — never a rubber stamp. #NDSen #NDSenDebate #HH4ND https://t.co/8WxeXp59IV,0,84
710,I will continue to be in constant communication with federal  state  and local emergency management officials and state agency leaders to ensure that our state is doing everything we can to help our FL families recover. https://t.co/xTFggMmgCE,0,710
38,"I will continue to fight for Washington’s small airports &amp; making smart investments in infrastructure throughout the Northwest, especially in our rural communities. Pullman-Moscow Regional Airport just received an additional $7 million for its new runway! https://t.co/yvXbkly7id",0,38
1159,I worked to ensure that our Appleton International Airport has the funding it needs to make a significant investment to support training for emergency responders and expand career opportunities in the Fox Valley. https://t.co/fSz4VGijoc,0,1159
928,"I would be in favor of giving full citizenship to DREAMERS.

#mssen #BariaForMississippi",0,928
1123,I'm beyond blessed to call Glendive home and to live in a community with such kind-hearted and hardworking folks #mtsen #mtpol https://t.co/xoAEklKAzK,0,1123
215,"I'm fighting for a tax system that rewards work. People who work hard should make a living wage. If you work all your life, your pension should be protected. You should be sure Medicare &amp; Social Security will be there. 

A lot of Republicans are working for the opposite. Immoral.",1,215
144,"I'm incredibly honored to have the support of the people whose land we stand on. We owe an incredible amount to the tribes -- a debt that is impossible to repay but I promise to fight for your rights and use my voice to elevate yours. 
https://t.co/X3XKBF5vZs #NEsen",0,144
1171,I've always pledged to be an independent voice for ND. That’s why I took on my party to protect our gun rights &amp  reign in wasteful spending. If you want a senator who’ll vote the party line 100% of the time  vote for Kevin. But Kegger could do to same job for a lot less money! https://t.co/y90JK1vP5H,1,1171
422,"ICYMI: Despite all of these persisting problems, the urban community is told to vote for Democrats. Why? After 18 years in the United States Senate, Sen. @Stabenow has done nothing for Michigan to earn another six. #LetsFlyMI #MISen #TeamJohnJames https://t.co/eaBypXQ8Do",1,422
412,"ICYMI: Listen to Susan Hutchison on the @LarsLarsonShow (Oct. 16) - ""How Wrong Was Cantwell When It Came To The Impacts Of The GOP Tax Cuts?"" 
https://t.co/prqSw6uW2V #waelex #WAsen #Susan4Senate #CantwellCant",1,412
90,ICYMI: North Korea is a threat; a strong military is crucial to national security. #waelex #WAsen #Susan4Senate #WAsenDebate #CantwellCant,0,90
91,ICYMI: Susan Hutchison on the @JasonRantz Show this morning on @770KTTH ... #waelex #WAsen #CantwellCant #Susan4Senate https://t.co/9WnTcOS6nt,0,91
1142,ICYMI: WTXL “Scott requests federal aid for fishing assistance” https://t.co/uEDGaJg7x5,0,1142
811,IT’S GAME DAY! Join us: 9 am-Noon - Tailgate - Breslin Parking Lot (Lot 63W) #GoGreen #GoBlue <U+0001F3C8><U+0001F985><U+0001F1FA><U+0001F1F8><U+303D> #MISen #LetsFlyMI #TeamJohnJames &gt https://t.co/A06H2K6aOS&lt  https://t.co/MjZRFkHIAB,0,811
426,"If Brett Kavanaugh joins the Supreme Court, the gun industry will have new ammunition in their war to overturn commonsense gun safety laws aimed at protecting our children, keeping our… https://t.co/g2FDxf0r1W",1,426
522,"If Brett Kavanaugh truly believes the president isn’t above the law, he should have said the president must comply with a subpoena. There’s no reason Brett Kavanaugh couldn’t have given a straight answer. https://t.co/mD2I5RtET4",0,522
588,"If Gary Johnson, who lives in Taos, shows up at the NM State Fair only as a cardboard cutout, how often would he come to New Mexico if he lived in D.C.? #NMpol #NMsen https://t.co/RfbaVhqRsO",0,588
844,"If Tim Kaine &amp  his Democrat buddies really cared about sexual harassment/abuse  they would be calling for the resignation of woman-beater Keith Ellison. 

Allegations against Ellison are supported by the victim’s statement  a 911 call  and a police report.

#ConfirmKavanaugh https://t.co/pi7oZq8QDk",0,844
247,"If Trump succeeds with this sabotage, insurance companies will again be able to deny coverage or charge higher premiums for more than 130 million Americans with a pre-existing condition. #WhatsAtStake
 https://t.co/igWekxamKx",1,247
11,If a person can't come back &amp; share their policies they don't deserve your vote. What we have now are folks that only come get in front of you when it's an election year. I pledge to hold at least 1 town hall in each congressional district every year #mssen #BariaForMississippi,0,11
1153,"If the Republican AG suit succeeds  the entire Affordable Care Act—Medicaid expansion  insurance protections  delivery system reforms &amp  more—would be struck down  jeopardizing #healthcare for millions &amp  throwing the health care system into even more chaos.
https://t.co/9aYxqyG5iT",1,1153
962,If there were any doubt before  Senator McConnell is showing his cards now  loud and clear  saying  “we’re talking about Medicare  Social Security and Medicaid.”,0,962
279,"If this Administration thinks treating children and families humanely is too much to ask, then DHS Secretary Nielsen should do the honorable thing and resign. They need to get real and stop looking for cruel shortcuts that tear families apart.",1,279
1010,"If you don’t get involved with government  government will get involved with you! So on this #NationalVoterRegistrationDay<U+2060><U+2060>  let’s make sure all our voices will be heard on November 6th &amp  beyond. 
<U+0001F449><U+0001F3FD>https://t.co/8g8nfOtphE",0,1010
46,"If you have information or need assistance from the FBI regarding the shooting at the Tree of Life Synagogue, please call 412-432-4400",0,46
214,"If you love this country, you fight for the people who make it work. It means you make a living wage. And that when you retire, you earn a pension.

Because of Wall Street, teamsters, mineworkers, carpenters &amp; confectioners could lose their pensions. It's why we fight back.",0,214
27,"If you love this country, you fight like hell for the people who make it work.

https://t.co/cieRGNJXl3",0,27
1015,If you need a ride to the polls  we have a hotline number up and running in Shelby  Knox and Hamilton Counties: 833-508-RIDE(7433). Once you call  our staff will connect you with a driver. Find your nearest polling place  and make a plan to vote today: https://t.co/cgW7OXsFM8 https://t.co/PKWs3nfFqW,0,1015
320,"If you sign up for one of Trump’s junk plans and are diagnosed with cancer, you could be forced to pay thousands out of pocket. That’s not right. 

Let’s tell Trump: #NoJunkPlans https://t.co/K7jf2NKKj5",1,320
976,If your friends/neighbors don’t #VoteWithBeto don’t let it be because you didn’t ask them! Leave no stone unturned and no door unknocked. @BetoORourke  wants to represent every Texan-let them know and ask them to be part of the big ambitious welcoming Texas we are fighting for! https://t.co/jDthjD2Ovy,0,976
1165,If you’re in line to vote tonight when the polls close  STAY IN LINE. You have the right to vote!,0,1165
103,Important segment from @60Minutes on the opioid crisis. This is an epidemic that’s killing thousands of Americans every year. We need to get those addicted the help they need. https://t.co/E1GHurLrER,0,103
295,"In 2000, @Stabenow Promised to Lead on Education and Now Admits She Failed. It’s now 2018 and our schools are among the worst in the nation. Everyone deserves a fair shot at the American Dream! #LetsFlyMI #MISen #TeamJohnJames https://t.co/93Tv4Brlgx",1,295
292,"In 2000, @Stabenow committed to turn around every failing public school. It's now 2018 and MI schools are still failing. It's time for real leadership who will deliver results so that our children have a fair shot at the American Dream. #TeamJohnJames #MISen #LetsFlyMI",1,292
696,In 2004 Judge Kavanaugh testified the nomination of William Pryor to the 11th Circuit “was not one that I worked on personally.” Documents now contradict that statement. (4/x),0,696
495,"In 2016, Hoosiers rejected the failed liberal vision for America peddled by Barack Obama and Democrats like Joe Donnelly. Now he’s back to join the efforts of the radical left to remove President Trump from office. 

https://t.co/URDFjTbHU4",0,495
441,"In Helsinki, Trump defended our enemies instead of our country. The intelligence community is aligned yet Cruz is allowing the president to cozy up to dictators. #TeamBeto #TexasDebate",1,441
1004,In Holmes county this morning to visit a local business that has reopened following Hurricane Michael. Thanks  Donutland Express  for the great visit today. https://t.co/o5E8dEZTmH,0,1004
980,In Jacksonville this afternoon to meet with doctors and nurses at UF Health about the opioid crisis and how the sweeping bill we passed this week can help combat this terrible epidemic. https://t.co/SCSrl0xm3z,0,980
591,"In our debate Friday, I couldn't believe it when Gary Johnson said the solution to NM's opioid crisis was to legalize marijuana. But there's an old saying: when you're a hammer, everything looks like a nail. And when you're a pothead ... #NMsen #NMpol https://t.co/y37DzgIglc",0,591
52,"In the 5th largest economy in the world, poverty doesn’t fly. Proud to march with @USWW at LAX today to support the hardworking Californians who keep our planes running on time. #1u https://t.co/BLDSSE8OGc",0,52
